9,Non-Specific,hESC,1000,0.6000,1.0000,0.8422,0.0829
0,STRING,hESC,500,0.8000,1.0000,0.9525,0.3918
1,STRING,hESC,500,0.8000,1.0000,0.9534,0.3729
2,STRING,hESC,500,0.8000,1.0000,0.9520,0.3678
3,STRING,hESC,500,0.8000,1.0000,0.9538,0.3839
4,STRING,hESC,500,0.8000,1.0000,0.9549,0.4158
5,STRING,hESC,500,0.8000,1.0000,0.9531,0.3849
6,STRING,hESC,500,0.8000,1.0000,0.9537,0.4022
7,STRING,hESC,500,0.8000,1.0000,0.9534,0.3718
8,STRING,hESC,500,0.8000,1.0000,0.9536,0.4083
9,STRING,hESC,500,0.8000,1.0000,0.9526,0.3655
0,STRING,hESC,1000,0.8000,1.0000,0.9373,0.3676
1,STRING,hESC,1000,0.8000,1.0000,0.9377,0.3293
2,STRING,hESC,1000,0.8000,1.0000,0.9390,0.3622
3,STRING,hESC,1000,0.8000,1.0000,0.9371,0.3834
4,STRING,hESC,1000,0.8000,1.0000,0.9398,0.3825
5,STRING,hESC,1000,0.8000,1.0000,0.9396,0.3603
6,STRING,hESC,1000,0.8000,1.0000,0.9386,0.3417
7,STRING,hESC,1000,0.8000,1.0000,0.9382,0.3805
8,STRING,hESC,1000,0.8000,1.0000,0.9379,0.3658
9,STRING,hESC,1000,0.8000,1.0000,0.9372,0.3142
0,Specific,hESC,500,0.8000,1.0000,0.8585,0.5749
1,Specific,hESC,500,0.8000,1.0000,0.8575,0.5745
2,Specific,hESC,500,0.8000,1.0000,0.8562,0.5730
3,Specific,hESC,500,0.8000,1.0000,0.8619,0.5799
4,Specific,hESC,500,0.8000,1.0000,0.8547,0.5686
5,Specific,hESC,500,0.8000,1.0000,0.8562,0.5717
6,Specific,hESC,500,0.8000,1.0000,0.8583,0.5778
7,Specific,hESC,500,0.8000,1.0000,0.8593,0.5737
8,Specific,hESC,500,0.8000,1.0000,0.8624,0.5807
9,Specific,hESC,500,0.8000,1.0000,0.8692,0.5983
0,Specific,hESC,1000,0.8000,1.0000,0.8535,0.5766
1,Specific,hESC,1000,0.8000,1.0000,0.8518,0.5757
2,Specific,hESC,1000,0.8000,1.0000,0.8502,0.5759
3,Specific,hESC,1000,0.8000,1.0000,0.8549,0.5761
4,Specific,hESC,1000,0.8000,1.0000,0.8563,0.5775
5,Specific,hESC,1000,0.8000,1.0000,0.8567,0.5834
6,Specific,hESC,1000,0.8000,1.0000,0.8537,0.5777
7,Specific,hESC,1000,0.8000,1.0000,0.8514,0.5734
8,Specific,hESC,1000,0.8000,1.0000,0.8517,0.5767
9,Specific,hESC,1000,0.8000,1.0000,0.8516,0.5758
0,Non-Specific,hESC,500,0.8000,1.0000,0.8486,0.0862
1,Non-Specific,hESC,500,0.8000,1.0000,0.8389,0.0833
2,Non-Specific,hESC,500,0.8000,1.0000,0.8452,0.0842
3,Non-Specific,hESC,500,0.8000,1.0000,0.8450,0.0847
4,Non-Specific,hESC,500,0.8000,1.0000,0.8492,0.0841
5,Non-Specific,hESC,500,0.8000,1.0000,0.8460,0.0868
6,Non-Specific,hESC,500,0.8000,1.0000,0.8416,0.0793
7,Non-Specific,hESC,500,0.8000,1.0000,0.8529,0.0872
8,Non-Specific,hESC,500,0.8000,1.0000,0.8423,0.0802
9,Non-Specific,hESC,500,0.8000,1.0000,0.8277,0.0662
0,Non-Specific,hESC,1000,0.8000,1.0000,0.8448,0.0844
1,Non-Specific,hESC,1000,0.8000,1.0000,0.8354,0.0736
2,Non-Specific,hESC,1000,0.8000,1.0000,0.8334,0.0692
